,ID,Name,School_ID,School,Division,Fr_PR,So_PR,Jr_PR,Sr_PR,Grad_Yr
627,1781612,Emily Mattoon,20831,Duke,Atlantic Coast (ACC),3.6,3.65,3.78,4.1,2013
629,707710,Kelly Phillips,21510,Virginia Tech,Atlantic Coast (ACC),4.1,3.85,4.0,3.75,2012
631,1673235,Michelle Quimby,21002,Kennesaw State,Atlantic Sun,3.7,3.66,3.5,3.75,2013
634,2084050,Amanda Impellizerri,21103,Michigan State,Big 10,3.57,3.7,3.97,4.02,2013
635,2074106,Elizabeth Eitzen,20966,Illinois,Big 10,3.42,3.69,3.95,3.86,2013
643,1763646,Natasha Masterson,21452,Texas,Big 12,4.2,4.0,4.07,4.25,2013
646,1673089,Sarah Hedberg,20996,Kansas,Big 12,3.45,3.65,3.8,3.77,2013
649,8992612,Chelsea Bingham,21051,Louisville,Big East,3.47,3.76,3.42,3.55,2016
651,1668025,Shelley Parker,21033,Liberty,Big South,3.56,3.85,3.65,3.57,2013
652,1810345,Amanda Klinchuch,21044,Long Beach State,Big West,3.25,3.55,3.55,3.75,2013
653,9195509,Emily Bush,21485,UC Davis,Big West,3.5,3.75,3.75,3.71,2013
656,2048529,Erica Weiss,20717,Central Florida,C-USA,3.37,3.67,3.63,3.75,2013
664,1747087,Claire Dishong,20784,Cornell,Heps,3.65,3.7,3.68,3.73,2013
667,1746931,Alexandra Wood,20584,Akron,Mid-American (MAC),3.7,3.6,3.55,3.65,2013
670,670134,Jenna Wexter,21208,Northern Iowa,Missouri Valley (MVC),3.85,3.65,3.98,3.86,2013
672,1684978,Richelle Kimble,20974,Indiana State,Missouri Valley (MVC),3.8,3.86,4.05,3.65,2013
673,1671948,Emily Swift,20968,Illinois State,Missouri Valley (MVC),3.05,3.56,3.58,3.35,2013
675,1678625,Kelsy Hintz,21326,San Diego State,Mountain West (MWC),4.05,4.15,4.22,4.07,2013
677,1771884,Bizzy Mellado,20583,Air Force,Mountain West (MWC),3.58,3.83,3.85,3.95,2013
684,1672372,Sarah Lueck,21302,Robert Morris (PA),Northeast (NEC),3.2,3.15,3.05,3.3,2013
685,1783485,Abigail Schmitz,20841,Eastern Illinois,Ohio Valley (OVC),3.36,3.69,3.82,3.9,2013
686,1783495,Jill Schnurbusch,21370,Southeast Missouri State,Ohio Valley (OVC),3.49,3.72,3.7,3.8,2013
687,1671260,Nikki Buchheit,21370,Southeast Missouri State,Ohio Valley (OVC),3.35,3.57,3.5,3.5,2013
688,1766897,Logan Miller,21523,Washington,PAC-10,3.82,4.1,4.38,4.2,2013
689,3064649,Sammie Clark,21242,Oregon,PAC-10,3.82,4.0,4.12,4.15,2014
690,10890215,Allison Koressel,21490,UCLA,PAC-10,12.520833333333336,13.625,13.479166666666664,13.291666666666664,2013
691,3055206,Natasha Kolbo,21490,UCLA,PAC-10,3.85,4.07,4.01,4.15,2014
692,5168413,Kristina Owsinski,21523,Washington,PAC-10,4.01,4.05,4.4,4.4,2017
693,2862797,Ellie McCardwell,21424,Stanford,PAC-10,4.16,4.08,3.98,3.97,2014
694,3084142,Courtney Reginato,21490,UCLA,PAC-10,3.7,4.0,3.97,3.7,2014
695,2872457,Shaylah Simpson,20618,Arizona State,PAC-10,4.02,4.3,3.9,4.15,2014
696,1810363,Liz Goodrich,21490,UCLA,PAC-10,3.8,3.92,3.95,3.88,2013
697,5077659,Kristine Felix,21526,Washington State,PAC-10,3.86,4.04,4.0,4.0,2017
698,2996853,Thea Weiss,21493,USC,PAC-10,3.4,3.52,3.77,3.7,2014
699,4260473,Elena Clarke,21490,UCLA,PAC-10,3.66,3.76,4.07,4.14,2015
700,5384385,Felicia Horvath,21493,USC,PAC-10,3.67,3.7,3.57,3.8,2016
701,3065174,Nicole Larson,21484,UC Berkeley,PAC-10,3.6,3.95,3.53,3.71,2014
702,1772488,Alexis Paine,20585,Alabama,Southeastern (SEC),3.4,3.57,4.2,4.35,2013
707,1772594,Alyson Hasty,21499,Vanderbilt,Southeastern (SEC),3.2,3.36,3.51,3.61,2013
708,1772596,Morgan Toone,21499,Vanderbilt,Southeastern (SEC),3.65,3.71,3.9,3.61,2013
711,1772261,Shelbie Zotyka,21321,Sam Houston State,Southland (SLC),3.5,3.5,3.83,3.71,2013
712,9181249,Leslie Brost,21198,North Dakota State,Summit,13.770833333333336,14.104166666666664,13.770833333333336,13.770833333333336,2013
715,604045,Stephanie Foreman,20620,Arkansas State,Sun Belt,4.0,4.11,4.12,4.11,2013
720,624203,Katelyn Cass,20833,Duquesne,Atlantic 10,3.2,3.55,3.4,3.41,2012
